reading_id,location_id,sample_datetime,shift,operator_id,particle_size_bin,raw_count,unit,alert_limit,action_limit,is_alert_breach,is_action_breach,mechanism_label
1094,2,2026-04-04 06:00:00,Evening,8,0.5um,14.75,counts/m3,15,20,0,0,hvac_drift
1095,2,2026-04-04 12:00:00,Night,8,0.5um,13.82,counts/m3,15,20,0,0,hvac_drift
1096,2,2026-04-04 18:00:00,Night,7,0.5um,17.07,counts/m3,15,20,1,0,hvac_drift
1097,2,2026-04-05 00:00:00,Day,3,0.5um,22.43,counts/m3,15,20,1,1,hvac_drift
1098,2,2026-04-05 06:00:00,Evening,7,0.5um,25.48,counts/m3,15,20,1,1,hvac_drift
1099,2,2026-04-05 12:00:00,Night,2,0.5um,21.67,counts/m3,15,20,1,1,hvac_drift
1100,2,2026-04-05 18:00:00,Night,2,0.5um,18.58,counts/m3,15,20,1,0,hvac_drift
1101,2,2026-04-06 00:00:00,Day,3,0.5um,14.78,counts/m3,15,20,0,0,hvac_drift
1102,2,2026-04-06 06:00:00,Evening,2,0.5um,15.84,counts/m3,15,20,1,0,hvac_drift
1103,2,2026-04-06 12:00:00,Night,6,0.5um,14.87,counts/m3,15,20,0,0,hvac_drift
1104,2,2026-04-06 18:00:00,Night,6,0.5um,18.08,counts/m3,15,20,1,0,hvac_drift
1105,2,2026-04-07 00:00:00,Day,1,0.5um,20.4,counts/m3,15,20,1,1,hvac_drift
1106,2,2026-04-07 06:00:00,Evening,1,0.5um,25.47,counts/m3,15,20,1,1,hvac_drift
1107,2,2026-04-07 12:00:00,Night,4,0.5um,22.58,counts/m3,15,20,1,1,hvac_drift
1108,2,2026-04-07 18:00:00,Night,1,0.5um,19.46,counts/m3,15,20,1,0,hvac_drift
1109,2,2026-04-08 00:00:00,Day,7,0.5um,19.18,counts/m3,15,20,1,0,hvac_drift
1110,2,2026-04-08 06:00:00,Evening,4,0.5um,19.24,counts/m3,15,20,1,0,hvac_drift
1111,2,2026-04-08 12:00:00,Night,4,0.5um,17.27,counts/m3,15,20,1,0,hvac_drift
1112,2,2026-04-08 18:00:00,Night,1,0.5um,20.46,counts/m3,15,20,1,1,hvac_drift
1113,2,2026-04-09 00:00:00,Day,6,0.5um,29.79,counts/m3,15,20,1,1,hvac_drift
1114,2,2026-04-09 06:00:00,Evening,6,0.5um,31.39,counts/m3,15,20,1,1,hvac_drift
1115,2,2026-04-09 12:00:00,Night,7,0.5um,27.32,counts/m3,15,20,1,1,hvac_drift
1116,2,2026-04-09 18:00:00,Night,5,0.5um,25.06,counts/m3,15,20,1,1,hvac_drift
1117,2,2026-04-10 00:00:00,Day,3,0.5um,23.37,counts/m3,15,20,1,1,hvac_drift
1118,2,2026-04-10 06:00:00,Evening,1,0.5um,21.35,counts/m3,15,20,1,1,hvac_drift
1119,2,2026-04-10 12:00:00,Night,3,0.5um,20.69,counts/m3,15,20,1,1,hvac_drift
1120,2,2026-04-10 18:00:00,Night,5,0.5um,22.21,counts/m3,15,20,1,1,hvac_drift
1121,2,2026-04-11 00:00:00,Day,1,0.5um,27.54,counts/m3,15,20,1,1,hvac_drift
1122,2,2026-04-11 06:00:00,Evening,1,0.5um,31.49,counts/m3,15,20,1,1,hvac_drift
1123,2,2026-04-11 12:00:00,Night,2,0.5um,32.59,counts/m3,15,20,1,1,hvac_drift
1124,2,2026-04-11 18:00:00,Night,1,0.5um,29.38,counts/m3,15,20,1,1,hvac_drift
1125,2,2026-04-12 00:00:00,Day,1,0.5um,24.27,counts/m3,15,20,1,1,hvac_drift
1126,2,2026-04-12 06:00:00,Evening,4,0.5um,24.27,counts/m3,15,20,1,1,hvac_drift
1127,2,2026-04-12 12:00:00,Night,6,0.5um,28.31,counts/m3,15,20,1,1,hvac_drift
1128,2,2026-04-12 18:00:00,Night,4,0.5um,27.82,counts/m3,15,20,1,1,hvac_drift
1129,2,2026-04-13 00:00:00,Day,1,0.5um,32.62,counts/m3,15,20,1,1,hvac_drift
1130,2,2026-04-13 06:00:00,Evening,3,0.5um,24.56,counts/m3,15,20,1,1,mechanical_friction
1131,2,2026-04-13 12:00:00,Night,1,0.5um,22.14,counts/m3,15,20,1,1,mechanical_friction
1132,2,2026-04-13 18:00:00,Night,5,0.5um,17.57,counts/m3,15,20,1,0,mechanical_friction
1133,2,2026-04-14 00:00:00,Day,2,0.5um,17.97,counts/m3,15,20,1,0,mechanical_friction
1134,2,2026-04-14 06:00:00,Evening,4,0.5um,14.43,counts/m3,15,20,0,0,mechanical_friction
1135,2,2026-04-14 12:00:00,Night,8,0.5um,14.33,counts/m3,15,20,0,0,mechanical_friction
1136,2,2026-04-14 18:00:00,Night,5,0.5um,11.97,counts/m3,15,20,0,0,mechanical_friction
1137,2,2026-04-15 00:00:00,Day,7,0.5um,17.87,counts/m3,15,20,1,0,mechanical_friction
1138,2,2026-04-15 06:00:00,Evening,3,0.5um,19.16,counts/m3,15,20,1,0,mechanical_friction
1139,2,2026-04-15 12:00:00,Night,8,0.5um,19.0,counts/m3,15,20,1,0,mechanical_friction
1140,2,2026-04-15 18:00:00,Night,6,0.5um,15.52,counts/m3,15,20,1,0,mechanical_friction
1141,2,2026-04-16 00:00:00,Day,5,0.5um,9.57,counts/m3,15,20,0,0,none
1142,2,2026-04-16 06:00:00,Evening,5,0.5um,7.09,counts/m3,15,20,0,0,none
1143,2,2026-04-16 12:00:00,Night,5,0.5um,8.12,counts/m3,15,20,0,0,none
1144,2,2026-04-16 18:00:00,Night,2,0.5um,29.88,counts/m3,15,20,1,1,glove_breach
1145,2,2026-04-17 00:00:00,Day,3,0.5um,23.69,counts/m3,15,20,1,1,glove_breach
1146,2,2026-04-17 06:00:00,Evening,6,0.5um,22.01,counts/m3,15,20,1,1,glove_breach
1147,2,2026-04-17 12:00:00,Night,4,0.5um,20.65,counts/m3,15,20,1,1,glove_breach
1148,2,2026-04-17 18:00:00,Night,7,0.5um,17.08,counts/m3,15,20,1,0,glove_breach
1149,2,2026-04-18 00:00:00,Day,5,0.5um,18.05,counts/m3,15,20,1,0,glove_breach
1150,2,2026-04-18 06:00:00,Evening,1,0.5um,13.58,counts/m3,15,20,0,0,glove_breach
1151,2,2026-04-18 12:00:00,Night,6,0.5um,14.32,counts/m3,15,20,0,0,glove_breach
1152,2,2026-04-18 18:00:00,Night,5,0.5um,16.17,counts/m3,15,20,1,0,glove_breach
1153,2,2026-04-19 00:00:00,Day,3,0.5um,11.84,counts/m3,15,20,0,0,glove_breach
1154,2,2026-04-19 06:00:00,Evening,7,0.5um,15.83,counts/m3,15,20,1,0,glove_breach
1155,2,2026-04-19 12:00:00,Night,3,0.5um,13.04,counts/m3,15,20,0,0,glove_breach
1156,2,2026-04-19 18:00:00,Night,1,0.5um,11.18,counts/m3,15,20,0,0,glove_breach
1157,2,2026-04-20 00:00:00,Day,1,0.5um,9.8,counts/m3,15,20,0,0,glove_breach
1158,2,2026-04-20 06:00:00,Evening,8,0.5um,9.92,counts/m3,15,20,0,0,glove_breach
1159,2,2026-04-20 12:00:00,Night,4,0.5um,8.15,counts/m3,15,20,0,0,glove_breach
1160,2,2026-04-20 18:00:00,Night,4,0.5um,7.97,counts/m3,15,20,0,0,glove_breach
1161,2,2026-04-21 00:00:00,Day,3,0.5um,6.28,counts/m3,15,20,0,0,glove_breach
1162,2,2026-04-21 06:00:00,Evening,6,0.5um,8.33,counts/m3,15,20,0,0,glove_breach
1163,2,2026-04-21 12:00:00,Night,5,0.5um,10.02,counts/m3,15,20,0,0,glove_breach
1164,2,2026-04-21 18:00:00,Night,8,0.5um,11.59,counts/m3,15,20,0,0,glove_breach
1165,2,2026-04-22 00:00:00,Day,8,0.5um,8.59,counts/m3,15,20,0,0,glove_breach
1166,2,2026-04-22 06:00:00,Evening,8,0.5um,9.0,counts/m3,15,20,0,0,glove_breach
1167,2,2026-04-22 12:00:00,Night,3,0.5um,5.56,counts/m3,15,20,0,0,glove_breach
1168,2,2026-04-22 18:00:00,Night,5,0.5um,5.7,counts/m3,15,20,0,0,glove_breach
1169,2,2026-04-23 00:00:00,Day,3,0.5um,5.28,counts/m3,15,20,0,0,glove_breach
1170,2,2026-04-23 06:00:00,Evening,6,0.5um,4.46,counts/m3,15,20,0,0,glove_breach
1171,2,2026-04-23 12:00:00,Night,6,0.5um,6.35,counts/m3,15,20,0,0,glove_breach
1172,2,2026-04-23 18:00:00,Night,3,0.5um,6.15,counts/m3,15,20,0,0,glove_breach
1173,2,2026-04-24 00:00:00,Day,7,0.5um,5.38,counts/m3,15,20,0,0,glove_breach
1174,2,2026-04-24 06:00:00,Evening,3,0.5um,5.04,counts/m3,15,20,0,0,glove_breach
1175,2,2026-04-24 12:00:00,Night,8,0.5um,5.76,counts/m3,15,20,0,0,glove_breach
1176,2,2026-04-24 18:00:00,Night,7,0.5um,4.05,counts/m3,15,20,0,0,glove_breach
1177,2,2026-04-25 00:00:00,Day,1,0.5um,2.76,counts/m3,15,20,0,0,glove_breach
1178,2,2026-04-25 06:00:00,Evening,4,0.5um,4.63,counts/m3,15,20,0,0,glove_breach
1179,2,2026-04-25 12:00:00,Night,4,0.5um,7.64,counts/m3,15,20,0,0,glove_breach
1180,2,2026-04-25 18:00:00,Night,7,0.5um,5.55,counts/m3,15,20,0,0,glove_breach
1181,2,2026-04-26 00:00:00,Day,6,0.5um,3.89,counts/m3,15,20,0,0,glove_breach
1182,2,2026-04-26 06:00:00,Evening,1,0.5um,2.46,counts/m3,15,20,0,0,glove_breach
1183,2,2026-04-26 12:00:00,Night,7,0.5um,4.43,counts/m3,15,20,0,0,glove_breach
1184,2,2026-04-26 18:00:00,Night,2,0.5um,5.4,counts/m3,15,20,0,0,glove_breach
1185,2,2026-04-27 00:00:00,Day,3,0.5um,5.33,counts/m3,15,20,0,0,glove_breach
1186,2,2026-04-27 06:00:00,Evening,2,0.5um,3.33,counts/m3,15,20,0,0,glove_breach
1187,2,2026-04-27 12:00:00,Night,2,0.5um,3.43,counts/m3,15,20,0,0,glove_breach
1188,2,2026-04-27 18:00:00,Night,5,0.5um,2.56,counts/m3,15,20,0,0,glove_breach
1189,2,2026-04-28 00:00:00,Day,1,0.5um,2.55,counts/m3,15,20,0,0,glove_breach
1190,2,2026-04-28 06:00:00,Evening,1,0.5um,3.5,counts/m3,15,20,0,0,glove_breach
1191,2,2026-04-28 12:00:00,Night,7,0.5um,2.49,counts/m3,15,20,0,0,glove_breach
1192,2,2026-04-28 18:00:00,Night,3,0.5um,3.5,counts/m3,15,20,0,0,glove_breach
1193,2,2026-04-29 00:00:00,Day,6,0.5um,5.46,counts/m3,15,20,0,0,glove_breach
1194,2,2026-04-29 06:00:00,Evening,8,0.5um,2.48,counts/m3,15,20,0,0,glove_breach
1195,2,2026-04-29 12:00:00,Night,1,0.5um,21.65,counts/m3,15,20,1,1,glove_breach
1196,2,2026-04-29 18:00:00,Night,7,0.5um,22.08,counts/m3,15,20,1,1,glove_breach
1197,2,2026-04-30 00:00:00,Day,1,0.5um,19.53,counts/m3,15,20,1,0,glove_breach
1198,2,2026-04-30 06:00:00,Evening,7,0.5um,16.09,counts/m3,15,20,1,0,glove_breach
1199,2,2026-04-30 12:00:00,Night,3,0.5um,15.76,counts/m3,15,20,1,0,glove_breach
1200,2,2026-04-30 18:00:00,Night,2,0.5um,16.37,counts/m3,15,20,1,0,glove_breach
1201,2,2026-05-01 00:00:00,Day,2,0.5um,15.17,counts/m3,15,20,1,0,glove_breach
1202,2,2026-05-01 06:00:00,Evening,3,0.5um,15.76,counts/m3,15,20,1,0,glove_breach
1203,2,2026-05-01 12:00:00,Night,6,0.5um,11.94,counts/m3,15,20,0,0,glove_breach
1204,2,2026-05-01 18:00:00,Night,6,0.5um,12.15,counts/m3,15,20,0,0,glove_breach
1205,2,2026-05-02 00:00:00,Day,6,0.5um,14.99,counts/m3,15,20,0,0,glove_breach
1206,2,2026-05-02 06:00:00,Evening,1,0.5um,11.21,counts/m3,15,20,0,0,glove_breach
1207,2,2026-05-02 12:00:00,Night,8,0.5um,10.27,counts/m3,15,20,0,0,glove_breach
1208,2,2026-05-02 18:00:00,Night,4,0.5um,9.54,counts/m3,15,20,0,0,glove_breach
1209,2,2026-05-03 00:00:00,Day,1,0.5um,9.0,counts/m3,15,20,0,0,glove_breach
1210,2,2026-05-03 06:00:00,Evening,8,0.5um,5.11,counts/m3,15,20,0,0,glove_breach
1211,2,2026-05-03 12:00:00,Night,7,0.5um,6.6,counts/m3,15,20,0,0,glove_breach
1212,2,2026-05-03 18:00:00,Night,1,0.5um,5.12,counts/m3,15,20,0,0,glove_breach
1213,2,2026-05-04 00:00:00,Day,4,0.5um,6.81,counts/m3,15,20,0,0,glove_breach
1214,2,2026-05-04 06:00:00,Evening,8,0.5um,6.13,counts/m3,15,20,0,0,glove_breach
1215,2,2026-05-04 12:00:00,Night,6,0.5um,8.4,counts/m3,15,20,0,0,glove_breach
1216,2,2026-05-04 18:00:00,Night,2,0.5um,5.71,counts/m3,15,20,0,0,glove_breach
1217,2,2026-05-05 00:00:00,Day,6,0.5um,9.2,counts/m3,15,20,0,0,glove_breach
1218,2,2026-05-05 06:00:00,Evening,2,0.5um,7.36,counts/m3,15,20,0,0,glove_breach
1219,2,2026-05-05 12:00:00,Night,3,0.5um,5.92,counts/m3,15,20,0,0,glove_breach
1220,2,2026-05-05 18:00:00,Night,2,0.5um,4.51,counts/m3,15,20,0,0,glove_breach
1221,2,2026-05-06 00:00:00,Day,6,0.5um,2.76,counts/m3,15,20,0,0,glove_breach
1222,2,2026-05-06 06:00:00,Evening,8,0.5um,4.4,counts/m3,15,20,0,0,glove_breach
1223,2,2026-05-06 12:00:00,Night,1,0.5um,2.93,counts/m3,15,20,0,0,glove_breach
1224,2,2026-05-06 18:00:00,Night,5,0.5um,6.48,counts/m3,15,20,0,0,glove_breach
1225,2,2026-05-07 00:00:00,Day,2,0.5um,4.21,counts/m3,15,20,0,0,glove_breach
1226,2,2026-05-07 06:00:00,Evening,7,0.5um,3.59,counts/m3,15,20,0,0,glove_breach
1227,2,2026-05-07 12:00:00,Night,2,0.5um,9.31,counts/m3,15,20,0,0,glove_breach
1228,2,2026-05-07 18:00:00,Night,3,0.5um,8.51,counts/m3,15,20,0,0,glove_breach
1229,2,2026-05-08 00:00:00,Day,2,0.5um,8.43,counts/m3,15,20,0,0,glove_breach
1230,2,2026-05-08 06:00:00,Evening,7,0.5um,6.76,counts/m3,15,20,0,0,glove_breach
1231,2,2026-05-08 12:00:00,Night,1,0.5um,7.01,counts/m3,15,20,0,0,glove_breach
1232,2,2026-05-08 18:00:00,Night,5,0.5um,7.31,counts/m3,15,20,0,0,glove_breach
1233,2,2026-05-09 00:00:00,Day,1,0.5um,6.79,counts/m3,15,20,0,0,glove_breach
1234,2,2026-05-09 06:00:00,Evening,5,0.5um,5.95,counts/m3,15,20,0,0,glove_breach
1235,2,2026-05-09 12:00:00,Night,7,0.5um,6.51,counts/m3,15,20,0,0,glove_breach
1236,2,2026-05-09 18:00:00,Night,7,0.5um,7.09,counts/m3,15,20,0,0,glove_breach
1237,2,2026-05-10 00:00:00,Day,1,0.5um,4.35,counts/m3,15,20,0,0,glove_breach
1238,2,2026-05-10 06:00:00,Evening,7,0.5um,5.0,counts/m3,15,20,0,0,glove_breach
1239,2,2026-05-10 12:00:00,Night,3,0.5um,4.53,counts/m3,15,20,0,0,glove_breach
1240,2,2026-05-10 18:00:00,Night,6,0.5um,6.09,counts/m3,15,20,0,0,glove_breach
1241,2,2026-05-11 00:00:00,Day,8,0.5um,4.8,counts/m3,15,20,0,0,glove_breach
1242,2,2026-05-11 06:00:00,Evening,1,0.5um,3.17,counts/m3,15,20,0,0,glove_breach
1243,2,2026-05-11 12:00:00,Night,3,0.5um,4.92,counts/m3,15,20,0,0,glove_breach
1244,2,2026-05-11 18:00:00,Night,7,0.5um,2.68,counts/m3,15,20,0,0,glove_breach
1245,2,2026-05-12 00:00:00,Day,2,0.5um,2.1,counts/m3,15,20,0,0,glove_breach
1246,2,2026-05-12 06:00:00,Evening,3,0.5um,2.88,counts/m3,15,20,0,0,glove_breach
1247,2,2026-05-12 12:00:00,Night,5,0.5um,23.78,counts/m3,15,20,1,1,glove_breach
1248,2,2026-05-12 18:00:00,Night,8,0.5um,21.62,counts/m3,15,20,1,1,glove_breach
1249,2,2026-05-13 00:00:00,Day,3,0.5um,19.78,counts/m3,15,20,1,0,glove_breach
1250,2,2026-05-13 06:00:00,Evening,4,0.5um,17.75,counts/m3,15,20,1,0,glove_breach
1251,2,2026-05-13 12:00:00,Night,7,0.5um,17.22,counts/m3,15,20,1,0,glove_breach
1252,2,2026-05-13 18:00:00,Night,1,0.5um,15.84,counts/m3,15,20,1,0,glove_breach
1253,2,2026-05-14 00:00:00,Day,3,0.5um,12.22,counts/m3,15,20,0,0,glove_breach
1254,2,2026-05-14 06:00:00,Evening,3,0.5um,13.39,counts/m3,15,20,0,0,glove_breach
1255,2,2026-05-14 12:00:00,Night,4,0.5um,13.22,counts/m3,15,20,0,0,glove_breach
1256,2,2026-05-14 18:00:00,Night,5,0.5um,13.95,counts/m3,15,20,0,0,glove_breach
1257,2,2026-05-15 00:00:00,Day,2,0.5um,13.37,counts/m3,15,20,0,0,glove_breach
1258,2,2026-05-15 06:00:00,Evening,4,0.5um,10.03,counts/m3,15,20,0,0,glove_breach
1259,2,2026-05-15 12:00:00,Night,8,0.5um,9.2,counts/m3,15,20,0,0,glove_breach
1260,2,2026-05-15 18:00:00,Night,7,0.5um,7.95,counts/m3,15,20,0,0,glove_breach
1261,2,2026-05-16 00:00:00,Day,8,0.5um,7.28,counts/m3,15,20,0,0,glove_breach
1262,2,2026-05-16 06:00:00,Evening,6,0.5um,6.9,counts/m3,15,20,0,0,glove_breach
1263,2,2026-05-16 12:00:00,Night,5,0.5um,8.57,counts/m3,15,20,0,0,glove_breach
1264,2,2026-05-16 18:00:00,Night,2,0.5um,7.03,counts/m3,15,20,0,0,glove_breach
1265,2,2026-05-17 00:00:00,Day,2,0.5um,8.02,counts/m3,15,20,0,0,glove_breach
1266,2,2026-05-17 06:00:00,Evening,5,0.5um,9.55,counts/m3,15,20,0,0,glove_breach
1267,2,2026-05-17 12:00:00,Night,4,0.5um,8.11,counts/m3,15,20,0,0,glove_breach
1268,2,2026-05-17 18:00:00,Night,7,0.5um,5.18,counts/m3,15,20,0,0,glove_breach
1269,2,2026-05-18 00:00:00,Day,1,0.5um,5.8,counts/m3,15,20,0,0,glove_breach
1270,2,2026-05-18 06:00:00,Evening,8,0.5um,6.68,counts/m3,15,20,0,0,glove_breach
1271,2,2026-05-18 12:00:00,Night,2,0.5um,7.58,counts/m3,15,20,0,0,glove_breach
1272,2,2026-05-18 18:00:00,Night,4,0.5um,6.26,counts/m3,15,20,0,0,glove_breach
1273,2,2026-05-19 00:00:00,Day,3,0.5um,6.43,counts/m3,15,20,0,0,glove_breach
1274,2,2026-05-19 06:00:00,Evening,8,0.5um,4.13,counts/m3,15,20,0,0,glove_breach
1275,2,2026-05-19 12:00:00,Night,6,0.5um,3.85,counts/m3,15,20,0,0,glove_breach
1276,2,2026-05-19 18:00:00,Night,1,0.5um,3.07,counts/m3,15,20,0,0,glove_breach
1277,2,2026-05-20 00:00:00,Day,7,0.5um,3.81,counts/m3,15,20,0,0,glove_breach
1278,2,2026-05-20 06:00:00,Evening,6,0.5um,3.81,counts/m3,15,20,0,0,glove_breach
1279,2,2026-05-20 12:00:00,Night,1,0.5um,6.82,counts/m3,15,20,0,0,glove_breach
1280,2,2026-05-20 18:00:00,Night,7,0.5um,7.6,counts/m3,15,20,0,0,glove_breach
1281,2,2026-05-21 00:00:00,Day,1,0.5um,7.86,counts/m3,15,20,0,0,glove_breach
1282,2,2026-05-21 06:00:00,Evening,4,0.5um,4.64,counts/m3,15,20,0,0,glove_breach
1283,2,2026-05-21 12:00:00,Night,2,0.5um,6.65,counts/m3,15,20,0,0,glove_breach
1284,2,2026-05-21 18:00:00,Night,1,0.5um,2.48,counts/m3,15,20,0,0,glove_breach
1285,2,2026-05-22 00:00:00,Day,5,0.5um,1.56,counts/m3,15,20,0,0,glove_breach
1286,2,2026-05-22 06:00:00,Evening,6,0.5um,3.88,counts/m3,15,20,0,0,glove_breach
1287,2,2026-05-22 12:00:00,Night,4,0.5um,4.14,counts/m3,15,20,0,0,glove_breach
1288,2,2026-05-22 18:00:00,Night,3,0.5um,4.14,counts/m3,15,20,0,0,glove_breach
1289,2,2026-05-23 00:00:00,Day,5,0.5um,3.66,counts/m3,15,20,0,0,glove_breach
1290,2,2026-05-23 06:00:00,Evening,2,0.5um,5.7,counts/m3,15,20,0,0,glove_breach
1291,2,2026-05-23 12:00:00,Night,1,0.5um,3.71,counts/m3,15,20,0,0,glove_breach
1292,2,2026-05-23 18:00:00,Night,2,0.5um,4.24,counts/m3,15,20,0,0,glove_breach
1293,2,2026-05-24 00:00:00,Day,1,0.5um,4.37,counts/m3,15,20,0,0,glove_breach
1294,2,2026-05-24 06:00:00,Evening,7,0.5um,5.76,counts/m3,15,20,0,0,glove_breach
1295,2,2026-05-24 12:00:00,Night,5,0.5um,7.06,counts/m3,15,20,0,0,glove_breach
1296,2,2026-05-24 18:00:00,Night,2,0.5um,10.07,counts/m3,15,20,0,0,glove_breach
1297,2,2026-05-25 00:00:00,Day,5,0.5um,7.61,counts/m3,15,20,0,0,hvac_drift
1298,2,2026-05-25 06:00:00,Evening,4,0.5um,11.26,counts/m3,15,20,0,0,hvac_drift
1299,2,2026-05-25 12:00:00,Night,1,0.5um,13.07,counts/m3,15,20,0,0,hvac_drift
1300,2,2026-05-25 18:00:00,Night,8,0.5um,9.45,counts/m3,15,20,0,0,hvac_drift
1301,2,2026-05-26 00:00:00,Day,8,0.5um,10.46,counts/m3,15,20,0,0,hvac_drift
1302,2,2026-05-26 06:00:00,Evening,7,0.5um,12.75,counts/m3,15,20,0,0,hvac_drift
1303,2,2026-05-26 12:00:00,Night,7,0.5um,11.99,counts/m3,15,20,0,0,hvac_drift
1304,2,2026-05-26 18:00:00,Night,5,0.5um,11.98,counts/m3,15,20,0,0,hvac_drift
1305,2,2026-05-27 00:00:00,Day,7,0.5um,12.5,counts/m3,15,20,0,0,hvac_drift
1306,2,2026-05-27 06:00:00,Evening,5,0.5um,11.57,counts/m3,15,20,0,0,hvac_drift
1307,2,2026-05-27 12:00:00,Night,2,0.5um,12.57,counts/m3,15,20,0,0,hvac_drift
1308,2,2026-05-27 18:00:00,Night,2,0.5um,12.16,counts/m3,15,20,0,0,hvac_drift
1309,2,2026-05-28 00:00:00,Day,7,0.5um,12.37,counts/m3,15,20,0,0,hvac_drift
1310,2,2026-05-28 06:00:00,Evening,4,0.5um,15.84,counts/m3,15,20,1,0,hvac_drift
1311,2,2026-05-28 12:00:00,Night,6,0.5um,16.03,counts/m3,15,20,1,0,hvac_drift
1312,2,2026-05-28 18:00:00,Night,2,0.5um,15.16,counts/m3,15,20,1,0,hvac_drift
1313,2,2026-05-29 00:00:00,Day,4,0.5um,13.82,counts/m3,15,20,0,0,hvac_drift
1314,2,2026-05-29 06:00:00,Evening,1,0.5um,13.67,counts/m3,15,20,0,0,hvac_drift
1315,2,2026-05-29 12:00:00,Night,2,0.5um,14.01,counts/m3,15,20,0,0,hvac_drift
1316,2,2026-05-29 18:00:00,Night,1,0.5um,14.39,counts/m3,15,20,0,0,hvac_drift
1317,2,2026-05-30 00:00:00,Day,2,0.5um,14.87,counts/m3,15,20,0,0,hvac_drift
1318,2,2026-05-30 06:00:00,Evening,5,0.5um,14.35,counts/m3,15,20,0,0,hvac_drift
1319,2,2026-05-30 12:00:00,Night,1,0.5um,15.9,counts/m3,15,20,1,0,hvac_drift
1320,2,2026-05-30 18:00:00,Night,2,0.5um,17.43,counts/m3,15,20,1,0,hvac_drift
1321,2,2026-05-31 00:00:00,Day,6,0.5um,17.92,counts/m3,15,20,1,0,hvac_drift
1322,2,2026-05-31 06:00:00,Evening,2,0.5um,18.03,counts/m3,15,20,1,0,hvac_drift
1323,2,2026-05-31 12:00:00,Night,5,0.5um,19.49,counts/m3,15,20,1,0,hvac_drift
1324,2,2026-05-31 18:00:00,Night,7,0.5um,18.99,counts/m3,15,20,1,0,hvac_drift
1325,2,2026-06-01 00:00:00,Day,7,0.5um,19.2,counts/m3,15,20,1,0,hvac_drift
1326,2,2026-06-01 06:00:00,Evening,1,0.5um,19.85,counts/m3,15,20,1,0,hvac_drift
1327,2,2026-06-01 12:00:00,Night,2,0.5um,22.52,counts/m3,15,20,1,1,hvac_drift
1328,2,2026-06-01 18:00:00,Night,6,0.5um,24.15,counts/m3,15,20,1,1,hvac_drift
1329,2,2026-06-02 00:00:00,Day,3,0.5um,23.73,counts/m3,15,20,1,1,hvac_drift
1330,2,2026-06-02 06:00:00,Evening,4,0.5um,24.87,counts/m3,15,20,1,1,hvac_drift
1331,2,2026-06-02 12:00:00,Night,4,0.5um,24.42,counts/m3,15,20,1,1,hvac_drift
1332,2,2026-06-02 18:00:00,Night,5,0.5um,25.01,counts/m3,15,20,1,1,hvac_drift
1333,2,2026-06-03 00:00:00,Day,4,0.5um,29.23,counts/m3,15,20,1,1,hvac_drift
1334,2,2026-06-03 06:00:00,Evening,1,0.5um,26.91,counts/m3,15,20,1,1,hvac_drift
1335,2,2026-06-03 12:00:00,Night,1,0.5um,28.79,counts/m3,15,20,1,1,hvac_drift
1336,2,2026-06-03 18:00:00,Night,1,0.5um,31.42,counts/m3,15,20,1,1,hvac_drift
1337,2,2026-06-04 00:00:00,Day,3,0.5um,32.0,counts/m3,15,20,1,1,hvac_drift
1338,2,2026-06-04 06:00:00,Evening,7,0.5um,31.13,counts/m3,15,20,1,1,hvac_drift
1339,2,2026-06-04 12:00:00,Night,8,0.5um,33.68,counts/m3,15,20,1,1,hvac_drift
1340,2,2026-06-04 18:00:00,Night,4,0.5um,33.27,counts/m3,15,20,1,1,hvac_drift
1341,2,2026-06-05 00:00:00,Day,1,0.5um,31.49,counts/m3,15,20,1,1,hvac_drift
1342,2,2026-06-05 06:00:00,Evening,1,0.5um,19.2,counts/m3,15,20,1,0,hvac_drift
1343,2,2026-06-05 12:00:00,Night,7,0.5um,21.67,counts/m3,15,20,1,1,hvac_drift
1344,2,2026-06-05 18:00:00,Night,3,0.5um,31.17,counts/m3,15,20,1,1,hvac_drift
1345,2,2026-06-06 00:00:00,Day,8,0.5um,35.15,counts/m3,15,20,1,1,hvac_drift
1346,2,2026-06-06 06:00:00,Evening,5,0.5um,32.46,counts/m3,15,20,1,1,hvac_drift
1347,2,2026-06-06 12:00:00,Night,8,0.5um,30.07,counts/m3,15,20,1,1,hvac_drift
1348,2,2026-06-06 18:00:00,Night,2,0.5um,28.44,counts/m3,15,20,1,1,hvac_drift
1349,2,2026-06-07 00:00:00,Day,7,0.5um,27.37,counts/m3,15,20,1,1,hvac_drift
1350,2,2026-06-07 06:00:00,Evening,5,0.5um,25.98,counts/m3,15,20,1,1,hvac_drift
1351,2,2026-06-07 12:00:00,Night,4,0.5um,24.44,counts/m3,15,20,1,1,hvac_drift
1352,2,2026-06-07 18:00:00,Night,5,0.5um,30.58,counts/m3,15,20,1,1,hvac_drift
1353,2,2026-06-08 00:00:00,Day,3,0.5um,36.62,counts/m3,15,20,1,1,hvac_drift
1354,2,2026-06-08 06:00:00,Evening,5,0.5um,36.55,counts/m3,15,20,1,1,hvac_drift
1355,2,2026-06-08 12:00:00,Night,7,0.5um,33.17,counts/m3,15,20,1,1,hvac_drift
1356,2,2026-06-08 18:00:00,Night,7,0.5um,31.56,counts/m3,15,20,1,1,hvac_drift
1357,2,2026-06-09 00:00:00,Day,8,0.5um,18.93,counts/m3,15,20,1,0,hvac_drift
